original order,Case Number,Year,Country,Activity,Sex,Age,Fatal,Species
2526,1962.12.09,1962,AUSTRALIA,Fishing,M,16,Y,White shark
2525,1962.12.00,1962,SOUTH AFRICA,Fishing,Unknown,0,N,Unknown/Other
2524,1962.11.29,1962,AUSTRALIA,Diving,M,26,N,Unknown/Other
2522,1962.11.11,1962,USA,Fishing,M,24,N,White shark
2521,1962.11.10,1962,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
2520,1962.11.00,1962,ATLANTIC OCEAN,Other,M,0,N,Unknown/Other
2519,1962.10.28,1962,SOUTH AFRICA,Fishing,M,30,N,Unknown/Other
2518,1962.10.25,1962,MEXICO,Swimming,M,32,Y,Unknown/Other
2517,1962.10.15,1962,ADMIRALTY ISLANDS,Other,M,26,N,Unknown/Other
2516,1962.10.14,1962,AUSTRALIA,Kayaking,M,0,N,Nurse shark
2514,1962.10.00,1962,PANAMA,Other,M,1,Y,Unknown/Other
2513,1962.09.30,1962,CARIBBEAN SEA,Fishing,M,24,N,Blacktip shark
2512,1962.09.22,1962,MEXICO,Swimming,M,20,N,Unknown/Other
2511,1962.09.13,1962,ATLANTIC OCEAN,Diving,M,29,Y,Unknown/Other
2510,1962.09.02,1962,ITALY,Fishing,M,28,Y,White shark
2509,1962.08.31.R,1962,ISRAEL,Fishing,M,0,UNKNOWN,Unknown/Other
2508,"1962,08.30.b",1962,TURKEY,Other,M,0,N,Unknown/Other
2507,1962.08.30.a,1962,PAPUA NEW GUINEA,Fishing,M,49,N,Unknown/Other
2506,1962.08.29,1962,USA,Diving,M,39,N,Unknown/Other
2505,1962.08.26,1962,USA,Other,Unknown,0,N,Unknown/Other
2504,1962.08.23,1962,SOUTH AFRICA,Fishing,Unknown,0,N,Unknown/Other
2503,1962.08.19,1962,USA,Fishing,M,40,Y,Unknown/Other
2502,1962.08.12,1962,USA,Swimming,M,24,N,Unknown/Other
2501,1962.08.01,1962,PAPUA NEW GUINEA,Fishing,M,0,Y,Unknown/Other
2500,1962.08.00.b,1962,ITALY,Diving,M,0,N,White shark
2499,1962.08.00.a,1962,SENEGAL,Fishing,M,23,N,Unknown/Other
2498,1962.07.28,1962,USA,Swimming,M,21,N,Unknown/Other
2497,1962.07.20,1962,MADAGASCAR,Other,M,20,N,Unknown/Other
2496,1962.07.19,1962,USA,Fishing,M,19,N,Blue shark
2495,1962.07.10,1962,USA,Swimming,M,41,N,Unknown/Other
2494,1962.07.07,1962,USA,Diving,M,13,N,Unknown/Other
2493,1962.07.03.R,1962,GREECE,Other,Unknown,0,UNKNOWN,Unknown/Other
2491,1962.06.21,1962,SOUTH AFRICA,Fishing,Unknown,0,N,Unknown/Other
2490,1962.06.17,1962,USA,Other,M,11,N,Unknown/Other
2489,1962.06.11.b,1962,USA,Other,M,31,N,Unknown/Other
2487,1962.06.11.a,1962,USA,Other,M,35,Y,Unknown/Other
2486,1962.06.10.b,1962,PAPUA NEW GUINEA,Swimming,M,0,Y,Bronze whaler shark
2485,1962.06.10.a,1962,USA,Swimming,M,13,N,Unknown/Other
2484,1962.06.07,1962,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
2483,1962.06.04,1962,USA,Fishing,M,55,N,Sevengill shark
2482,1962.06.03,1962,USA,Diving,M,31,N,Unknown/Other
2481,1962.05.29,1962,USA,Other,M,17,N,Unknown/Other
2480,1962.05.12,1962,USA,Shipwreck,Unknown,0,Y,Unknown/Other
2479,1962.05.00.R,1962,FIJI,Fishing,Unknown,0,N,Unknown/Other
2478,1962.04.20,1962,AUSTRALIA,Fishing,Unknown,0,N,Bronze whaler shark
2477,1962.04.09,1962,MOZAMBIQUE,Swimming,M,16,N,Unknown/Other
2476,1962.04.07,1962,SOUTH AFRICA,Swimming,M,13,N,Zambesi shark
2475,1962.04.05,1962,SOUTH AFRICA,Fishing,Unknown,0,N,Unknown/Other
2474,1962.03.25.b,1962,NEW ZEALAND,Other,M,0,N,Unknown/Other
2473,1962.03.25.a,1962,AUSTRALIA,Fishing,Unknown,0,N,Bronze whaler shark
2472,1962.03.24,1962,PAPUA NEW GUINEA,Swimming,M,10,Y,Bronze whaler shark
2471,1962.02.23,1962,PAPUA NEW GUINEA,Swimming,M,0,N,Unknown/Other
2470,1962.02.18,1962,NEW ZEALAND,Swimming,M,15,N,Unknown/Other
2469,1962.02.15,1962,AUSTRALIA,Swimming,M,0,N,Unknown/Other
2468,1962.02.07,1962,SOUTH AFRICA,Swimming,M,22,Y,Unknown/Other
2467,1962.02.05,1962,SOUTH AFRICA,Swimming,M,13,Y,White shark
2466,1962.02.04,1962,AUSTRALIA,Swimming,M,35,N,Unknown/Other
2465,1962.02.02,1962,NEW ZEALAND,Fishing,Unknown,0,UNKNOWN,Unknown/Other
2464,1962.02.00,1962,SOLOMON ISLANDS,Swimming,M,0,Y,Unknown/Other
2463,1962.01.27,1962,NEW ZEALAND,Swimming,M,18,N,Unknown/Other
2462,1962.01.26,1962,MOZAMBIQUE,Other,M,16,UNKNOWN,Unknown/Other
2461,1962.01.21,1962,AUSTRALIA,Fishing,M,19,N,Bronze whaler shark
2459,1962.01.16,1962,NEW ZEALAND,Fishing,Unknown,0,N,Unknown/Other
2458,1962.01.15,1962,NEW ZEALAND,Fishing,M,44,N,Unknown/Other
2457,1962.01.14.c,1962,USA,Fishing,M,29,N,White shark
2456,1962.01.14.b,1962,AUSTRALIA,Fishing,Unknown,0,N,Nurse shark
2455,1962.01.14.a,1962,AUSTRALIA,Surfing,M,19,N,Bronze whaler shark
2454,1962.01.11.c,1962,AUSTRALIA,Fishing,Unknown,0,N,Nurse shark
2453,1962.01.11.b,1962,PAPUA NEW GUINEA,Fishing,M,24,N,White shark
2452,1962.01.11.a,1962,NEW ZEALAND,Fishing,F,54,N,Unknown/Other
2451,1962.01.10,1962,AUSTRALIA,Fishing,Unknown,0,N,White shark
2449,1962.01.07.b,1962,AUSTRALIA,Kayaking,Unknown,0,N,Unknown/Other
2448,1962.01.07.a,1962,AUSTRALIA,Surfing,Unknown,0,N,Unknown/Other
2447,1962.01.06,1962,SOUTH AFRICA,Fishing,Unknown,0,N,Unknown/Other
2446,1962.01.02,1962,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
2445,1962.01.01,1962,MARSHALL ISLANDS,Fishing,M,57,N,Unknown/Other
2444,1962.00.00.c,1962,SPAIN,Other,F,0,N,Unknown/Other
2443,1962.00.00.b,1962,INDONESIA,Other,Unknown,0,Y,Unknown/Other
2442,1962.00.00.a,1962,AUSTRALIA,Diving,M,0,N,Unknown/Other
2441,1961.12.28.c,1961,AUSTRALIA,Swimming,F,18,Y,Unknown/Other
2440,1961.12.28.b,1961,AUSTRALIA,Swimming,M,24,N,Unknown/Other
2439,1961.12.28.a,1961,SOUTH AFRICA,Swimming,M,18,N,Zambesi shark
2438,1961.12.27,1961,AUSTRALIA,Fishing,M,23,N,Nurse shark
2437,1961.12.19,1961,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
2436,1961.12.18.b,1961,MOZAMBIQUE,Swimming,M,20,N,Unknown/Other
2435,1961.12.18.a,1961,AUSTRALIA,Surfing,M,22,Y,Unknown/Other
2434,1961.12.13,1961,AUSTRALIA,Swimming,M,17,N,Unknown/Other
2432,1961.10.27,1961,PHILIPPINES,Swimming,M,0,N,Unknown/Other
2430,1961.10.00.b,1961,VANUATU,Surfing,M,0,N,Unknown/Other
2429,1961.10.00.a,1961,USA,Other,M,45,Y,Unknown/Other
2428,1961.09.26,1961,USA,Other,M,16,N,Unknown/Other
2427,1961.09.24.b,1961,CROATIA,Swimming,M,19,Y,White shark
2426,1961.09.24.a,1961,TANZANIA,Fishing,M,42,N,Unknown/Other
2425,1961.09.23,1961,ATLANTIC OCEAN,Other,M,22,N,Unknown/Other
2424,1961.09.07,1961,PERSIAN GULF,Diving,M,0,N,Unknown/Other
2423,1961.09.02.R,1961,ITALY,Fishing,M,33,N,Unknown/Other
2421,1961.08.20,1961,USA,Swimming,M,16,N,White shark
2420,1961.08.16,1961,USA,Swimming,M,19,N,White shark
2419,1961.08.04,1961,BERMUDA,Fishing,M,22,N,Blacktip shark
2418,1961.08.02,1961,USA,Fishing,M,38,N,Unknown/Other
2417,1961.08.01,1961,PAPUA NEW GUINEA,Fishing,M,0,N,Unknown/Other
2416,1961.07.29,1961,USA,Fishing,M,57,N,Unknown/Other
2415,1961.07.16,1971,TURKEY,Swimming,M,16,N,Unknown/Other
2414,1961.07.07.b,1961,AUSTRALIA,Fishing,Unknown,0,N,White shark
2413,1961.07.00.b,1961,ITALY,Fishing,M,21,N,White shark
2412,1961.07.00.a,1961,PANAMA,Fishing,M,10,Y,Unknown/Other
2411,1961.06.24,1961,USA,Diving,M,23,Y,Unknown/Other
2410,1961.06.18,1961,USA,Swimming,M,25,N,Unknown/Other
2409,1961.06.06.R,1961,USA,Diving,M,0,N,Hammerhead shark
2408,1961.06.02,1961,NEW BRITAIN,Fishing,M,0,N,Unknown/Other
2407,1961.06.01,1961,PAPUA NEW GUINEA,Fishing,M,19,N,Unknown/Other
2406,1961.05.21,1961,USA,Diving,M,20,N,White shark
2405,1961.05.17,1961,NEW BRITAIN,Other,M,0,N,Unknown/Other
2404,1961.05.15,1961,USA,Swimming,M,52,N,Hammerhead shark
2403,1961.05.07,1961,AUSTRALIA,Fishing,M,0,N,Unknown/Other
2401,1961.04.25,1961,AUSTRALIA,Fishing,M,0,N,Wobbegong shark
2400,1961.04.21,1961,MOZAMBIQUE,Swimming,M,37,N,Zambesi shark
2399,1961.04.17,1961,SOUTH AFRICA,Diving,M,0,N,Unknown/Other
2398,1961.04.16.b,1961,USA,Fishing,M,22,N,Tiger shark
2397,1961.04.16.a,1961,AUSTRALIA,Fishing,M,21,N,Wobbegong shark
2396,1961.04.14,1961,AUSTRALIA,Other,M,40,N,Unknown/Other
2395,1961.04.09,1961,MOZAMBIQUE,Swimming,M,38,Y,Zambesi shark
2394,1961.04.08,1961,PERSIAN GULF,Shipwreck,Unknown,0,Y,Unknown/Other
2393,1961.04.03,1961,AUSTRALIA,Fishing,M,24,N,Nurse shark
2392,1961.04.00,1961,AUSTRALIA,Fishing,M,0,N,Wobbegong shark
2391,1961.03.30,1961,AUSTRALIA,Fishing,M,24,N,Bronze whaler shark
2390,1961.03.18,1961,AUSTRALIA,Swimming,M,24,N,Unknown/Other
2389,1961.03.14,1961,AUSTRALIA,Fishing,F,0,N,Unknown/Other
2388,1961.03.12,1961,AUSTRALIA,Fishing,M,21,N,White shark
2387,1961.03.09,1961,PACIFIC OCEAN,Diving,M,33,N,Reef shark
2386,1961.03.07,1961,SOUTH AFRICA,Fishing,M,44,N,Zambesi shark
2385,1961.03.00,1961,FIJI,Swimming,M,0,N,Unknown/Other
2384,1961.02.17.b,1961,USA,Other,M,30,N,Unknown/Other
2383,1961.02.17.a,1961,AUSTRALIA,Swimming,F,0,N,Unknown/Other
2382,1961.02.16,1961,JAMAICA,Other,M,0,Y,Unknown/Other
2381,1961.02.12,1961,SOUTH AFRICA,Fishing,M,27,N,Unknown/Other
2380,1961.02.01.b,1961,SOUTH AFRICA,Swimming,M,14,Y,Unknown/Other
2379,1961.02.01.a,1961,AUSTRALIA,Other,M,0,N,Nurse shark
2378,1961.02.00,1961,USA,Other,M,0,UNKNOWN,Unknown/Other
2377,1961.01.25,1961,SOUTH AFRICA,Fishing,Unknown,0,N,Unknown/Other
2376,1961.01.22,1961,SOUTH AFRICA,Swimming,M,15,N,White shark
2375,1961.01.15,1961,AUSTRALIA,Other,M,27,N,Wobbegong shark
2374,1961.01.06.c,1961,SOUTH AFRICA,Swimming,M,13,N,White shark
2373,1961.01.06.b,1961,ATLANTIC OCEAN,Other,Unknown,0,Y,Unknown/Other
2372,1961.01.06.a,1961,AUSTRALIA,Fishing,M,0,N,Hammerhead shark
2371,1961.01.05,1961,MOZAMBIQUE,Swimming,M,0,N,Zambesi shark
2370,1961.01.03.b,1961,SOUTH AFRICA,Swimming,M,25,N,Unknown/Other
2368,1961.01.02.R,1961,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
2367,1961.00.00.e,1961,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
2366,1961.01.01,1961,COLUMBIA,Swimming,M,0,N,Unknown/Other
2365,1961.00.00.d,1961,NEW CALEDONIA,Fishing,Unknown,0,N,Unknown/Other
2364,1961.00.00.b,1961,SENEGAL,Diving,M,20,Y,Unknown/Other
2363,1961.00.00.a,1961,USA,Other,Unknown,0,Y,Unknown/Other
2362,1960.12.27.b,1960,USA,Fishing,M,0,Y,Unknown/Other
2361,1960.12.27.a.,1960,AUSTRALIA,Other,F,27,N,Unknown/Other
2360,1960.12.24,1960,SOUTH AFRICA,Swimming,M,25,Y,White shark
2359,1960.12.20,1960,AUSTRALIA,Fishing,M,33,N,Nurse shark
2358,1960.12.01,1960,AUSTRALIA,Fishing,M,0,N,Bull shark
2357,1960.11.27,1960,AUSTRALIA,Swimming,M,41,N,Unknown/Other
2355,1960.11.11,1960,AUSTRALIA,Swimming,M,17,N,Unknown/Other
2354,1960.11.06,1960,AUSTRALIA,Fishing,M,24,N,Wobbegong shark
2353,1960.11.00.d,1960,SOUTH AFRICA,Other,Unknown,0,N,White shark
2352,1960.11.00.c,1960,NEW GUINEA,Other,M,0,N,Blacktip shark
2351,1960.11.00.b,1960,PAPUA NEW GUINEA,Fishing,M,0,Y,Unknown/Other
2350,1960.10.25,1960,USA,Other,M,36,N,Unknown/Other
2349,1960.10.24,1960,SOUTH AFRICA,Fishing,Unknown,0,N,White shark
2347,1960.10.00.e,1960,PAPUA NEW GUINEA,Swimming,M,26,N,Unknown/Other
2346,1960.10.00.d,1960,RED SEA,Shipwreck,M,0,Y,Unknown/Other
2345,1960.10.00.c,1960,USA,Diving,M,0,UNKNOWN,Unknown/Other
2344,1960.10.00.b,1960,SOUTH AFRICA,Fishing,Unknown,0,N,White shark
2343,1960.10.00.a,1960,JOHNSTON ISLAND,Diving,M,37,UNKNOWN,Unknown/Other
2342,1960.09.24,1960,USA,Fishing,M,0,N,Unknown/Other
2341,1960.09.22,1960,PACIFIC OCEAN,Other,M,0,N,Unknown/Other
2340,1960.09.18,1960,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
2339,1960.09.02,1960,MARSHALL ISLANDS,Diving,M,0,UNKNOWN,Unknown/Other
2338,1960.09.01,1960,MARSHALL ISLANDS,Diving,M,0,UNKNOWN,Unknown/Other
2337,1960.08.30,1960,USA,Swimming,M,25,N,Unknown/Other
2336,1960.08.29,1960,SENEGAL,Shipwreck,Unknown,0,Y,Unknown/Other
2334,1960.08.24,1960,USA,Diving,M,38,N,Unknown/Other
2333,1960.08.22.R.,1960,PAPUA NEW GUINEA,Diving,M,0,N,Unknown/Other
2332,1960.08.22,1960,USA,Other,M,14,N,Unknown/Other
2331,1960.08.21,1960,USA,Swimming,M,24,N,Unknown/Other
2329,1960.08.10,1960,USA,Other,M,15,N,Lemon shark
2328,1960.08.04.b,1960,UNITED KINGDOM,Other,M,25,N,Unknown/Other
2327,1960.08.04.a,1960,USA,Fishing,M,46,N,Unknown/Other
2326,1960.08.00,1960,USA,Swimming,M,0,Y,Unknown/Other
2325,1960.07.27,1960,PAPUA NEW GUINEA,Fishing,M,25,N,Unknown/Other
2324,1960.07.05,1960,USA,Other,M,17,N,Unknown/Other
2323,1960.07.03,1960,USA,Fishing,M,41,N,Sand shark
2322,1960.07.02.a,1960,PAPUA NEW GUINEA,Fishing,M,0,N,Unknown/Other
2321,1960.06.29,1960,USA,Fishing,M,0,N,Unknown/Other
2320,1960.06.27.b,1960,NEW ZEALAND,Fishing,Unknown,0,N,White shark
2319,1960.06.27.a,1960,NORTH SEA,Fishing,M,18,N,Unknown/Other
2318,1960.06.24,1960,USA,Diving,M,39,N,Mako shark
2316,1960.06.05,1960,PHILIPPINES,Swimming,M,58,Y,Unknown/Other
2315,1960.06.04,1960,USA,Swimming,M,24,N,Unknown/Other
2314,1960.05.29,1960,PANAMA,Fishing,M,27,N,Unknown/Other
2313,1960.05.24,1960,BERMUDA,Swimming,M,25,N,Unknown/Other
2312,1960.05.19,1960,USA,Swimming,F,16,N,White shark
2311,1960.05.16,1960,USA,Other,Unknown,0,N,Lemon shark
2310,1960.05.01,1960,PAPUA NEW GUINEA,Other,Unknown,0,Y,Unknown/Other
2309,1960.04.30,1960,SOUTH AFRICA,Swimming,M,16,N,White shark
2308,1960.04.24,1960,USA,Diving,M,48,N,White shark
2307,1960.04.22,1960,AUSTRALIA,Fishing,M,0,N,Bronze whaler shark
2306,1960.04.20.R,1960,SOUTH AFRICA,Fishing,M,0,N,Raggedtooth shark
2305,1960.04.14,1960,BERMUDA,Swimming,M,0,UNKNOWN,Unknown/Other
2304,1960.04.12,1960,AUSTRALIA,Surfing,M,17,N,White shark
2303,1960.04.10,1960,AUSTRALIA,Swimming,M,0,N,Tiger shark
2302,1960.04.03.b,1960,AUSTRALIA,Fishing,M,0,N,Unknown/Other
2301,1960.04.03.a,1960,AUSTRALIA,Fishing,M,0,N,Bronze whaler shark
2300,1960.04.01,1960,AUSTRALIA,Fishing,Unknown,0,N,White shark
2299,1960.04.00.c,1960,FIJI,Fishing,F,0,Y,Unknown/Other
2298,1960.04.00.b,1960,PHILIPPINES,Fishing,M,0,Y,Unknown/Other
2297,1960.04.00.a,1960,SOUTH AFRICA,Fishing,Unknown,0,N,White shark
2296,1960.03.31,1960,USA,Swimming,M,42,N,Unknown/Other
2295,1960.03.28,1960,GUAM,Fishing,M,44,N,Unknown/Other
2294,1960.02.29,1960,AUSTRALIA,Swimming,M,31,N,Unknown/Other
2293,1960.02.27.b,1960,NEW ZEALAND,Fishing,M,22,N,Bronze whaler shark
2292,1960.02.27.a,1960,USA,Fishing,M,36,UNKNOWN,Unknown/Other
2291,1960.02.24,1960,SENEGAL,Fishing,M,0,N,Unknown/Other
2290,1960.02.19,1960,PAPUA NEW GUINEA,Fishing,M,26,Y,Tiger shark
2289,1960.02.10.,1960,AUSTRALIA,Fishing,Unknown,0,N,Tiger shark
2288,1960.02.07,1960,AUSTRALIA,Fishing,M,20,N,Nurse shark
2286,1960.01.30,1960,PAPUA NEW GUINEA,Other,M,0,N,Unknown/Other
2285,1960.01.26,1960,UNKNOWN,Other,Unknown,0,N,Unknown/Other
2284,1960.01.21,1960,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
2283,1960.01.16,1960,AUSTRALIA,Diving,M,13,Y,Bull shark
2282,1960.01.13,1960,AUSTRALIA,Fishing,M,0,N,Wobbegong shark
2281,1960.01.07,1960,AUSTRALIA,Other,Unknown,0,N,Unknown/Other
2280,1960.01.01,1960,SOUTH AFRICA,Swimming,F,0,N,Unknown/Other
2279,1960.00.00.j,1960,NICARAGUA,Swimming,M,0,N,Unknown/Other
2278,1960.00.00.i,1960,GRENADA,Fishing,M,9,N,Unknown/Other
2276,1960.00.00.g,1960,SRI LANKA,Fishing,M,0,N,Reef shark
2275,1960.00.00.f,1960,SRI LANKA,Other,M,0,N,Reef shark
2274,1960.00.00.e,1960,FIJI,Fishing,M,0,N,Unknown/Other
2273,1960.00.00.d,1960,PAPUA NEW GUINEA,Fishing,M,16,Y,Unknown/Other
2272,1960.00.00.c,1960,PAPUA NEW GUINEA,Fishing,M,20,N,Unknown/Other
2271,1960.00.00.b,1960,MOZAMBIQUE,Swimming,F,5,Y,Unknown/Other
2270,1960.00.00.a,1960,SOUTH AFRICA,Swimming,F,0,N,Unknown/Other
2269,1959.12.29,1959,AUSTRALIA,Surfing,Unknown,0,N,Tiger shark
2268,1959.12.28,1959,AUSTRALIA,Fishing,Unknown,50,N,Unknown/Other
2267,1959.12.26,1959,PAPUA NEW GUINEA,Swimming,Unknown,13,Y,Unknown/Other
2266,1959.12.19.b,1959,AUSTRALIA,Diving,M,29,Y,Unknown/Other
2265,1959.12.19.a,1959,PHILIPPINES,Shipwreck,M,0,Y,Unknown/Other
2264,1959.12.11,1959,AUSTRALIA,Fishing,M,17,N,Unknown/Other
2263,1959.12.07,1959,AUSTRALIA,Fishing,M,0,UNKNOWN,Unknown/Other
2262,1959.12.03,1959,NEW ZEALAND,Fishing,M,0,N,Mako shark
2261,1959.12.00,1959,MALDIVES,Other,F,3,Y,Unknown/Other
2260,1959.11.29,1959,AUSTRALIA,Surfing,M,19,N,Unknown/Other
2259,1959.11.28,1959,AUSTRALIA,Swimming,M,17,N,Unknown/Other
2258,1959.11.22,1959,AUSTRALIA,Surfing,M,19,N,Unknown/Other
2257,1959.11.16,1959,USA,Other,Unknown,0,UNKNOWN,Unknown/Other
2256,1959.11.15,1959,SOUTH AFRICA,Fishing,Unknown,0,N,Unknown/Other
2255,1959.11.12.R,1959,AUSTRALIA,Fishing,Unknown,0,N,Unknown/Other
2254,1959.11.10,1959,USA,Swimming,M,21,N,Blue shark
2253,1959.11.09,1959,AUSTRALIA,Fishing,M,0,N,Unknown/Other
2252,1959.11.01,1959,PAPUA NEW GUINEA,Fishing,M,0,N,Unknown/Other
2251,1959.10.07,1959,MOZAMBIQUE,Swimming,M,0,Y,Unknown/Other
2250,1959.10.05,1959,PAPUA NEW GUINEA,Other,Unknown,0,N,Unknown/Other
2249,1959.10.04,1959,USA,Diving,M,30,N,White shark
2248,1959.10.02,1959,FIJI,Diving,M,0,Y,Unknown/Other
2247,1959.10.00,1959,FIJI,Fishing,M,36,N,Tiger shark
2246,1959.09.30,1959,PHILIPPINES,Swimming,M,28,N,Unknown/Other
2244,1959.09.26.b,1959,USA,Surfing,M,30,N,Hammerhead shark
2243,1959.09.26.a,1959,USA,Other,Unknown,0,UNKNOWN,White shark
2242,1959.09.11,1959,USA,Other,Unknown,0,N,White shark
2241,1959.09.10.R,1959,INDIA,Other,Unknown,0,Y,Unknown/Other
2240,1959.09.02,1959,USA,Other,M,0,UNKNOWN,Unknown/Other
2239,1959.09.00,1959,MEXICO,Other,F,0,Y,Unknown/Other
2238,1959.08.31.R,1959,AZORES,Fishing,Unknown,0,N,White shark
2237,1959.08.30,1959,AUSTRALIA,Swimming,M,0,UNKNOWN,Unknown/Other
2236,1959.08.25,1959,JAPAN,Other,M,14,UNKNOWN,Unknown/Other
2234,1959.08.15.b,1959,USA,Diving,M,21,UNKNOWN,Unknown/Other
2233,1959.08.15.a,1959,USA,Diving,M,26,Y,Unknown/Other
2232,1959.08.14.b,1959,USA,Fishing,M,0,N,Unknown/Other
2231,1959.08.14.a,1959,PHILIPPINES,Fishing,Unknown,0,Y,Unknown/Other
2230,1959.08.13,1959,USA,Fishing,M,32,N,Hammerhead shark
2229,1959.08.12,1959,CROATIA,Fishing,M,0,N,Unknown/Other
2228,1959.08.11,1959,JAPAN,Swimming,M,13,Y,Blue shark
2227,1959.08.10,1959,USA,Swimming,F,15,N,Unknown/Other
2226,1959.08.05,1959,USA,Swimming,M,0,UNKNOWN,Unknown/Other
2224,1959.07.30,1959,USA,Other,Unknown,0,N,White shark
2223,1959.07.28,1959,USA,Fishing,M,25,N,Hammerhead shark
2222,1959.07.25.b,1959,JAPAN,Other,M,22,Y,Blue shark
2221,1959.07.25.a,1959,USA,Other,Unknown,21,N,Hammerhead shark
2220,1959.07.23.b,1959,USA,Fishing,Unknown,0,N,Hammerhead shark
2219,1959.07.23.a,1959,USA,Other,M,0,N,Blue shark
2218,1959.07.03.a & b,1959,CARIBBEAN SEA,Shipwreck,Unknown,27,Y,Unknown/Other
2217,1959.07.02,1959,USA,Diving,M,13,N,Nurse shark
2216,1959.07.00.b,1959,ATLANTIC OCEAN,Other,Unknown,0,N,White shark
2215,1959.07.00.a,1959,MEXICO,Swimming,M,0,Y,Unknown/Other
2214,1959.06.26.R,1959,TURKEY,Other,M,0,N,Unknown/Other
2213,1959.06.14.b,1959,MEXICO,Swimming,M,0,Y,Unknown/Other
2212,1959.06.14.a,1959,USA,Diving,M,33,Y,White shark
2210,1959.05.30,1959,SOUTH AFRICA,Fishing,M,23,N,White shark
2209,1959.05.16,1959,USA,Other,F,37,N,Unknown/Other
2208,1959.05.07,1959,USA,Swimming,M,18,Y,White shark
2207,1959.05.03,1959,USA,Fishing,M,19,N,Tiger shark
2206,1959.05.00,1959,ATLANTIC OCEAN,Other,M,0,N,Unknown/Other
2205,1959.04.27,1959,AUSTRALIA,Fishing,M,22,UNKNOWN,Unknown/Other
2204,1959.04.11,1959,AUSTRALIA,Swimming,M,43,N,Tiger shark
2203,1959.04.09.b,1959,USA,Fishing,M,0,N,Unknown/Other
2202,1959.04.09..a,1959,SOUTH AFRICA,Fishing,M,0,N,Unknown/Other
2201,1959.04.05,1959,AUSTRALIA,Fishing,M,0,N,Unknown/Other
2200,1959.03.29,1959,USA,Swimming,M,13,N,Unknown/Other
2199,1959.03.08,1959,PHILIPPINES,Shipwreck,M,20,Y,Unknown/Other
2198,1959.03.00,1959,USA,Diving,M,0,N,Tiger shark
2197,1959.02.28,1959,AUSTRALIA,Fishing,M,0,N,Mako shark
2196,1959.02.27,1959,VENEZUELA,Other,M,0,N,Unknown/Other
2195,1959.02.06,1959,PAPUA NEW GUINEA,Fishing,M,0,N,Unknown/Other
2194,1959.02.02,1959,SOLOMON ISLANDS,Swimming,M,15,Y,Unknown/Other
2193,1959.02.01,1959,SOUTH AFRICA,Swimming,M,14,N,Unknown/Other
2192,1959.01.31,1959,AUSTRALIA,Fishing,M,20,N,Nurse shark
2191,1959.01.27,1959,ECUADOR,Swimming,M,57,N,Unknown/Other
2190,1959.01.25,1959,AUSTRALIA,Swimming,M,16,N,Unknown/Other
2189,1959.01.17.b,1959,AUSTRALIA,Other,M,22,Y,Unknown/Other
2188,1959.01.17.a,1959,AUSTRALIA,Swimming,M,17,N,Unknown/Other
2187,1959.01.15,1959,SOUTH AFRICA,Swimming,M,18,N,White shark
2186,1959.01.12,1959,NEW GUINEA,Other,M,0,N,Unknown/Other
2185,1959.01.02,1959,MOZAMBIQUE,Swimming,M,33,Y,Unknown/Other
2184,1959.01.00,1959,AUSTRALIA,Diving,M,0,N,Unknown/Other
2183,1959.00.00.g,1959,SOUTH KOREA,Swimming,M,0,Y,White shark
2182,1959.00.00.f,1959,INDIA,Other,Unknown,0,Y,Unknown/Other
2181,1959.00.00.e,1959,ATLANTIC OCEAN,Surfing,M,0,N,Tiger shark
2180,1959.00.00.d,1959,PAPUA NEW GUINEA,Fishing,M,0,N,Unknown/Other
2179,1959.00.00.c,1959,PAPUA NEW GUINEA,Fishing,M,0,N,Unknown/Other
2178,1959.00.00.b,1959,PAPUA NEW GUINEA,Other,M,0,Y,Unknown/Other
2177,1959.00.00.a,1959,PAPUA NEW GUINEA,Fishing,M,0,N,Unknown/Other
2176,1958.12.28,1958,TURKEY,Fishing,Unknown,0,UNKNOWN,White shark
2175,1958.12.27,1958,PAPUA NEW GUINEA,Other,Unknown,0,N,Unknown/Other
2174,1958.12.23,1958,SOUTH AFRICA,Swimming,M,14,Y,Unknown/Other
2173,1958.12.13,1958,USA,Surfing,M,15,Y,Tiger shark
2172,1958.12.12,1958,AMERICAN SAMOA,Other,M,22,Y,Tiger shark
2171,1958.11.23,1958,AUSTRALIA,Swimming,M,21,Y,Unknown/Other
2170,1958.11.14,1958,SOUTH AFRICA,Fishing,M,0,UNKNOWN,Unknown/Other
2169,1958.11.07.R,1958,PAPUA NEW GUINEA,Fishing,M,0,Y,Unknown/Other
2168,1958.11.05,1958,USA,Fishing,Unknown,0,N,White shark
2167,1958.10.12,1958,USA,Swimming,M,15,N,Unknown/Other
2166,1958.10.05,1958,USA,Other,M,60,N,Unknown/Other
2165,1958.10.00.b,1958,MEXICO,Other,M,0,N,Unknown/Other
2164,1958.10.00.a,1958,PAPUA NEW GUINEA,Swimming,M,26,N,Unknown/Other
